arquivo,loc,lloc,sloc,comments,multi,blank,average_complexity,maintainability_index
clones/scikit-learn/scikit-learn\sklearn\mixture\tests\test_mixture.py,23,12,16,3,0,4,2.0,94.30240569922275
clones/scikit-learn/scikit-learn\sklearn\mixture\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\model_selection\_search.py,1621,383,485,60,765,306,3.236842105263158,20.519623146347477
clones/scikit-learn/scikit-learn\sklearn\model_selection\_search_successive_halving.py,910,168,265,35,445,165,4.235294117647059,32.776682688951475
clones/scikit-learn/scikit-learn\sklearn\model_selection\_split.py,2252,535,609,53,1167,418,2.876543209876543,0.0
clones/scikit-learn/scikit-learn\sklearn\model_selection\_validation.py,1676,430,537,47,755,336,8.055555555555555,18.586705678577257
clones/scikit-learn/scikit-learn\sklearn\model_selection\__init__.py,69,32,61,3,0,6,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\model_selection\tests\common.py,23,15,12,0,3,6,1.5,100.0
clones/scikit-learn/scikit-learn\sklearn\model_selection\tests\test_search.py,2119,1256,1437,215,51,411,3.142857142857143,0.0
clones/scikit-learn/scikit-learn\sklearn\model_selection\tests\test_split.py,1660,937,1145,207,0,320,3.621212121212121,7.991904245722806
clones/scikit-learn/scikit-learn\sklearn\model_selection\tests\test_successive_halving.py,564,252,399,95,3,96,4.588235294117647,41.84633390651761
clones/scikit-learn/scikit-learn\sklearn\model_selection\tests\test_validation.py,1987,1161,1443,170,11,359,2.5145631067961167,5.268689454063387
clones/scikit-learn/scikit-learn\sklearn\model_selection\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\neighbors\setup.py,41,15,32,0,0,9,2.0,69.33443681312195
clones/scikit-learn/scikit-learn\sklearn\neighbors\_base.py,1171,529,620,50,308,191,8.727272727272727,24.826680697559276
clones/scikit-learn/scikit-learn\sklearn\neighbors\_classification.py,616,184,202,19,275,120,5.8,42.380662324494494
clones/scikit-learn/scikit-learn\sklearn\neighbors\_graph.py,561,77,98,5,343,112,1.5,22.290107787943803
clones/scikit-learn/scikit-learn\sklearn\neighbors\_kde.py,291,99,106,17,121,47,3.25,55.10904175234196
clones/scikit-learn/scikit-learn\sklearn\neighbors\_lof.py,526,95,115,11,293,107,1.8333333333333333,29.23346233155156
clones/scikit-learn/scikit-learn\sklearn\neighbors\_nca.py,527,171,202,31,201,96,5.444444444444445,48.18171688202103
clones/scikit-learn/scikit-learn\sklearn\neighbors\_nearest_centroid.py,206,77,79,18,79,32,5.25,60.29201240457121
clones/scikit-learn/scikit-learn\sklearn\neighbors\_regression.py,426,75,90,14,234,88,2.8,32.74795179808372
clones/scikit-learn/scikit-learn\sklearn\neighbors\_unsupervised.py,142,13,19,0,93,29,1.3333333333333333,100.0
clones/scikit-learn/scikit-learn\sklearn\neighbors\__init__.py,37,15,31,0,4,2,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\neighbors\tests\test_ball_tree.py,85,55,67,0,0,17,1.5,48.960338938976356
clones/scikit-learn/scikit-learn\sklearn\neighbors\tests\test_dist_metrics.py,203,126,142,8,0,53,1.4375,48.77632705802362
clones/scikit-learn/scikit-learn\sklearn\neighbors\tests\test_graph.py,79,61,58,5,0,15,8.666666666666666,55.83593008535792
clones/scikit-learn/scikit-learn\sklearn\neighbors\tests\test_kde.py,250,161,180,24,0,47,3.25,46.32454018496629
clones/scikit-learn/scikit-learn\sklearn\neighbors\tests\test_kd_tree.py,21,11,15,0,0,5,1.0,100.0
clones/scikit-learn/scikit-learn\sklearn\neighbors\tests\test_lof.py,232,135,144,35,0,52,2.1666666666666665,55.817748585676945
clones/scikit-learn/scikit-learn\sklearn\neighbors\tests\test_nca.py,534,288,359,55,22,97,2.111111111111111,46.365884237810874
clones/scikit-learn/scikit-learn\sklearn\neighbors\tests\test_nearest_centroid.py,162,106,106,19,3,35,1.6,61.28423910401837
clones/scikit-learn/scikit-learn\sklearn\neighbors\tests\test_neighbors.py,1744,1011,1263,145,7,337,2.9206349206349205,12.054177809046887
clones/scikit-learn/scikit-learn\sklearn\neighbors\tests\test_neighbors_pipeline.py,223,111,151,19,6,47,1.25,62.933914702317416
clones/scikit-learn/scikit-learn\sklearn\neighbors\tests\test_neighbors_tree.py,279,183,203,8,0,70,2.076923076923077,38.51298894871025
clones/scikit-learn/scikit-learn\sklearn\neighbors\tests\test_quad_tree.py,144,85,85,24,0,35,3.8,63.145165876374534
clones/scikit-learn/scikit-learn\sklearn\neighbors\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\neural_network\_base.py,228,57,48,4,115,61,1.1666666666666667,39.538801586914325
clones/scikit-learn/scikit-learn\sklearn\neural_network\_multilayer_perceptron.py,1421,417,533,78,539,269,4.580645161290323,23.290949190987373
clones/scikit-learn/scikit-learn\sklearn\neural_network\_rbm.py,392,121,139,8,172,75,1.8461538461538463,52.56569785892319
clones/scikit-learn/scikit-learn\sklearn\neural_network\_stochastic_optimizers.py,270,72,73,2,137,58,3.076923076923077,43.83754947995179
clones/scikit-learn/scikit-learn\sklearn\neural_network\__init__.py,15,5,6,1,4,4,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\neural_network\tests\test_base.py,26,13,18,2,0,6,2.0,100.0
clones/scikit-learn/scikit-learn\sklearn\neural_network\tests\test_mlp.py,794,460,530,114,3,147,3.0,33.25137240752348
clones/scikit-learn/scikit-learn\sklearn\neural_network\tests\test_rbm.py,233,142,163,23,0,48,1.5714285714285714,57.75687424755912
clones/scikit-learn/scikit-learn\sklearn\neural_network\tests\test_stochastic_optimizers.py,108,74,83,0,0,25,7.666666666666667,33.6635665901985
clones/scikit-learn/scikit-learn\sklearn\neural_network\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\preprocessing\setup.py,20,11,14,0,0,6,2.0,72.27274666021094
clones/scikit-learn/scikit-learn\sklearn\preprocessing\_data.py,3395,954,1320,140,1324,630,3.375,0.0
clones/scikit-learn/scikit-learn\sklearn\preprocessing\_discretization.py,353,132,145,17,125,67,6.5,54.506810950141734
clones/scikit-learn/scikit-learn\sklearn\preprocessing\_encoders.py,844,314,364,43,297,143,6.15,35.445012489263085
clones/scikit-learn/scikit-learn\sklearn\preprocessing\_function_transformer.py,175,48,49,0,86,39,1.9,58.402756004776094
clones/scikit-learn/scikit-learn\sklearn\preprocessing\_label.py,902,318,327,27,372,175,4.44,31.362542673064738
clones/scikit-learn/scikit-learn\sklearn\preprocessing\__init__.py,67,29,56,0,4,7,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\preprocessing\tests\test_common.py,165,96,123,18,0,24,6.0,59.624776874933595
clones/scikit-learn/scikit-learn\sklearn\preprocessing\tests\test_data.py,2653,1635,1902,248,0,523,3.4411764705882355,0.0
clones/scikit-learn/scikit-learn\sklearn\preprocessing\tests\test_discretization.py,323,189,247,17,0,59,1.736842105263158,45.01929789223395
clones/scikit-learn/scikit-learn\sklearn\preprocessing\tests\test_function_transformer.py,160,71,108,12,0,40,1.7777777777777777,67.27848949301088
clones/scikit-learn/scikit-learn\sklearn\preprocessing\tests\test_label.py,620,366,460,48,0,112,1.962962962962963,38.03134980005719
clones/scikit-learn/scikit-learn\sklearn\preprocessing\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\semi_supervised\_label_propagation.py,520,156,170,17,237,96,3.2857142857142856,43.995401531948744
clones/scikit-learn/scikit-learn\sklearn\semi_supervised\_self_training.py,344,102,116,12,147,68,3.5555555555555554,52.77607667960739
clones/scikit-learn/scikit-learn\sklearn\semi_supervised\__init__.py,11,4,3,0,6,2,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\semi_supervised\tests\test_label_propagation.py,205,139,157,11,0,37,2.1818181818181817,47.89052334173985
clones/scikit-learn/scikit-learn\sklearn\semi_supervised\tests\test_self_training.py,320,184,211,34,0,75,2.7222222222222223,46.58982527344401
clones/scikit-learn/scikit-learn\sklearn\semi_supervised\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\svm\setup.py,109,25,84,15,0,18,2.0,81.53372858220074
clones/scikit-learn/scikit-learn\sklearn\svm\_base.py,995,401,545,70,212,172,3.5789473684210527,31.589851394254154
clones/scikit-learn/scikit-learn\sklearn\svm\_bounds.py,74,24,25,4,31,14,5.0,75.33088350361452
clones/scikit-learn/scikit-learn\sklearn\svm\_classes.py,1456,144,234,9,910,308,1.4193548387096775,9.495859944925181
clones/scikit-learn/scikit-learn\sklearn\svm\__init__.py,24,4,11,6,3,4,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\svm\tests\test_bounds.py,146,84,97,12,0,33,2.0,60.98209766347757
clones/scikit-learn/scikit-learn\sklearn\svm\tests\test_sparse.py,362,224,251,37,0,74,2.0,48.62246993212802
clones/scikit-learn/scikit-learn\sklearn\svm\tests\test_svm.py,1290,708,863,171,7,261,2.4,25.165963967425256
clones/scikit-learn/scikit-learn\sklearn\svm\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\tests\test_base.py,574,337,351,52,14,155,2.0303030303030303,38.274052112391324
clones/scikit-learn/scikit-learn\sklearn\tests\test_build.py,32,11,21,3,0,8,4.0,100.0
clones/scikit-learn/scikit-learn\sklearn\tests\test_calibration.py,560,330,379,75,0,101,2.5454545454545454,42.0913782116628
clones/scikit-learn/scikit-learn\sklearn\tests\test_check_build.py,14,5,4,2,3,5,1.0,100.0
clones/scikit-learn/scikit-learn\sklearn\tests\test_common.py,299,128,212,34,3,50,3.0625,53.74587724902565
clones/scikit-learn/scikit-learn\sklearn\tests\test_config.py,74,47,50,6,0,18,8.0,62.48060827965141
clones/scikit-learn/scikit-learn\sklearn\tests\test_discriminant_analysis.py,572,310,374,84,6,109,2.4,43.51146856796107
clones/scikit-learn/scikit-learn\sklearn\tests\test_docstring_parameters.py,267,144,192,36,0,46,14.5,47.08594870066364
clones/scikit-learn/scikit-learn\sklearn\tests\test_dummy.py,766,458,553,38,0,197,1.6521739130434783,30.180243406979507
clones/scikit-learn/scikit-learn\sklearn\tests\test_init.py,19,9,9,5,0,6,2.0,100.0
clones/scikit-learn/scikit-learn\sklearn\tests\test_isotonic.py,615,347,364,76,27,148,2.0256410256410255,43.066259812775726
clones/scikit-learn/scikit-learn\sklearn\tests\test_kernel_approximation.py,323,203,203,54,0,72,2.5,52.31050044239979
clones/scikit-learn/scikit-learn\sklearn\tests\test_kernel_ridge.py,95,62,67,4,0,25,1.1111111111111112,100.0
clones/scikit-learn/scikit-learn\sklearn\tests\test_metaestimators.py,153,96,126,3,0,23,6.666666666666667,47.96626025467055
clones/scikit-learn/scikit-learn\sklearn\tests\test_min_dependencies_readme.py,45,24,26,5,0,13,6.0,78.34789377823759
clones/scikit-learn/scikit-learn\sklearn\tests\test_multiclass.py,848,537,575,102,0,173,2.659090909090909,29.470624677004775
clones/scikit-learn/scikit-learn\sklearn\tests\test_multioutput.py,650,426,443,69,0,142,2.4722222222222223,37.27768205843734
clones/scikit-learn/scikit-learn\sklearn\tests\test_naive_bayes.py,903,499,569,145,4,184,1.972972972972973,37.37169597819243
clones/scikit-learn/scikit-learn\sklearn\tests\test_pipeline.py,1305,767,914,138,7,245,2.5421686746987953,14.414542569532353
clones/scikit-learn/scikit-learn\sklearn\tests\test_random_projection.py,354,187,220,47,0,89,2.857142857142857,46.422096459628605
clones/scikit-learn/scikit-learn\sklearn\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\tree\setup.py,39,17,33,0,0,6,2.0,64.74521954595191
clones/scikit-learn/scikit-learn\sklearn\tree\_classes.py,1735,342,511,39,863,325,4.16,21.448129220000848
clones/scikit-learn/scikit-learn\sklearn\tree\_export.py,972,419,525,77,201,170,6.478260869565218,30.096183737147015
clones/scikit-learn/scikit-learn\sklearn\tree\_reingold_tilford.py,188,138,141,14,0,33,2.8947368421052633,43.7661497064392
clones/scikit-learn/scikit-learn\sklearn\tree\__init__.py,16,8,10,0,4,2,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\tree\tests\test_export.py,469,177,356,38,3,72,4.9,43.38776292386843
clones/scikit-learn/scikit-learn\sklearn\tree\tests\test_reingold_tilford.py,52,25,41,6,0,5,7.0,74.75097770510604
clones/scikit-learn/scikit-learn\sklearn\tree\tests\test_tree.py,2116,1181,1442,192,69,414,2.9642857142857144,6.110015887893518
clones/scikit-learn/scikit-learn\sklearn\tree\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\utils\class_weight.py,181,68,83,11,53,34,12.5,66.25202040603352
clones/scikit-learn/scikit-learn\sklearn\utils\deprecation.py,123,61,59,12,21,29,2.375,73.16256475913337
clones/scikit-learn/scikit-learn\sklearn\utils\estimator_checks.py,3174,1831,2179,343,107,542,5.438775510204081,0.0
clones/scikit-learn/scikit-learn\sklearn\utils\extmath.py,914,262,274,41,422,178,3.7222222222222223,29.903562883620886
clones/scikit-learn/scikit-learn\sklearn\utils\fixes.py,222,96,97,20,62,47,2.6,63.194100183489184
clones/scikit-learn/scikit-learn\sklearn\utils\graph.py,71,25,23,15,30,11,7.0,63.39279868696706
clones/scikit-learn/scikit-learn\sklearn\utils\metaestimators.py,217,105,102,15,58,41,4.2727272727272725,63.32050109997508
clones/scikit-learn/scikit-learn\sklearn\utils\multiclass.py,464,170,183,42,157,90,7.5,43.6453239677456
clones/scikit-learn/scikit-learn\sklearn\utils\optimize.py,257,92,102,18,87,52,4.8,60.00237943327113
clones/scikit-learn/scikit-learn\sklearn\utils\random.py,96,41,53,7,18,18,8.0,76.73635548418198
clones/scikit-learn/scikit-learn\sklearn\utils\setup.py,80,28,58,1,0,21,2.0,67.87562076879486
clones/scikit-learn/scikit-learn\sklearn\utils\sparsefuncs.py,603,241,254,18,199,131,3.909090909090909,44.10995556411382
clones/scikit-learn/scikit-learn\sklearn\utils\stats.py,61,26,28,3,19,11,7.0,81.46175380150761
clones/scikit-learn/scikit-learn\sklearn\utils\validation.py,1399,446,562,77,499,259,8.26923076923077,16.21845717004854
clones/scikit-learn/scikit-learn\sklearn\utils\_arpack.py,30,6,5,0,19,6,1.0,57.921921782276584
clones/scikit-learn/scikit-learn\sklearn\utils\_encode.py,269,134,129,10,74,52,5.636363636363637,57.528496416420246
clones/scikit-learn/scikit-learn\sklearn\utils\_estimator_html_repr.py,311,84,237,7,36,34,4.285714285714286,61.50808284370666
clones/scikit-learn/scikit-learn\sklearn\utils\_joblib.py,19,12,14,2,0,3,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\utils\_mask.py,54,23,25,4,13,12,3.5,86.6512334626597
clones/scikit-learn/scikit-learn\sklearn\utils\_mocking.py,323,118,116,7,139,61,2.4166666666666665,50.757651620333
clones/scikit-learn/scikit-learn\sklearn\utils\_pprint.py,447,258,271,62,62,53,6.142857142857143,43.13804466099251
clones/scikit-learn/scikit-learn\sklearn\utils\_show_versions.py,94,38,50,1,19,24,2.6666666666666665,88.2450651746607
clones/scikit-learn/scikit-learn\sklearn\utils\_tags.py,67,19,39,0,19,9,5.0,92.43586476028675
clones/scikit-learn/scikit-learn\sklearn\utils\_testing.py,995,468,513,83,220,181,3.326923076923077,28.749262048878585
clones/scikit-learn/scikit-learn\sklearn\utils\__init__.py,1182,418,457,59,469,198,5.032258064516129,24.372983283895614
clones/scikit-learn/scikit-learn\sklearn\utils\tests\conftest.py,10,7,7,1,0,3,1.0,100.0
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_arpack.py,16,10,10,2,0,4,1.0,99.32441168296602
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_class_weight.py,266,168,160,56,0,52,1.5454545454545454,58.492443272577184
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_cython_blas.py,229,152,164,0,0,65,1.1538461538461537,32.43612240047951
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_deprecation.py,59,34,36,4,0,19,1.8,76.55379176936648
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_encode.py,208,101,156,11,0,42,2.2222222222222223,57.49042884302032
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_estimator_checks.py,725,411,508,71,6,142,1.8229166666666667,32.92514433309924
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_estimator_html_repr.py,267,158,200,15,0,52,5.5,37.79364503649898
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_extmath.py,811,483,558,94,4,156,2.870967741935484,32.21869683741307
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_fast_dict.py,31,22,21,1,2,7,5.0,76.1290709921034
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_fixes.py,91,56,63,10,0,19,4.75,63.15524656188591
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_metaestimators.py,77,48,47,0,0,23,2.0,48.63801072040106
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_mocking.py,177,114,133,4,0,40,1.75,48.58125093974233
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_multiclass.py,439,177,342,30,0,74,4.5,43.02544397919278
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_murmurhash.py,78,49,53,3,0,22,5.0,54.4791013722925
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_optimize.py,32,19,21,1,0,10,1.0,80.00472005470739
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_parallel.py,30,17,19,1,0,10,2.5,74.56409282360299
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_pprint.py,609,278,468,66,0,91,2.0606060606060606,43.32195006080435
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_random.py,187,101,114,31,0,44,4.0,61.190807663436225
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_seq_dataset.py,153,95,111,8,0,34,3.3333333333333335,53.22410222002727
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_shortest_path.py,95,55,57,8,0,30,2.6666666666666665,65.72922465716282
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_show_versions.py,37,27,27,0,0,10,5.666666666666667,51.05057946997836
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_sparsefuncs.py,831,489,678,33,4,116,3.3181818181818183,26.124264420299998
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_stats.py,89,61,63,6,0,20,2.1666666666666665,63.827612917225146
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_tags.py,47,17,35,3,0,9,1.4,84.68412748783489
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_testing.py,711,321,431,28,110,141,2.236842105263158,44.35930999074094
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_utils.py,695,382,541,32,0,127,2.8974358974358974,25.26086173933803
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_validation.py,1322,739,965,112,10,235,3.413793103448276,13.492801231362924
clones/scikit-learn/scikit-learn\sklearn\utils\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\_build_utils\openmp_helpers.py,122,50,77,18,0,25,10.5,67.66940622327049
clones/scikit-learn/scikit-learn\sklearn\_build_utils\pre_build_helpers.py,106,59,67,11,5,21,3.6666666666666665,71.30465712250121
clones/scikit-learn/scikit-learn\sklearn\_build_utils\__init__.py,96,42,47,22,3,22,3.0,80.07723637655995
clones/scikit-learn/scikit-learn\sklearn\_loss\glm_distribution.py,355,108,110,21,152,70,2.5714285714285716,43.415469808153304
clones/scikit-learn/scikit-learn\sklearn\_loss\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\_loss\tests\test_glm_distribution.py,112,50,87,4,0,18,2.6,59.307423344630145
clones/scikit-learn/scikit-learn\sklearn\_loss\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\__check_build\setup.py,18,9,11,2,0,5,1.0,96.77582143751788
clones/scikit-learn/scikit-learn\sklearn\__check_build\__init__.py,46,20,33,5,3,6,4.0,83.65176076065208
