arquivo,loc,lloc,sloc,comments,multi,blank,average_complexity,maintainability_index
clones/scikit-learn/scikit-learn\sklearn\manifold\tests\test_isomap.py,348,182,242,32,2,70,2.0625,50.238268400485595
clones/scikit-learn/scikit-learn\sklearn\manifold\tests\test_locally_linear.py,171,87,117,19,0,35,3.142857142857143,57.94637763260844
clones/scikit-learn/scikit-learn\sklearn\manifold\tests\test_mds.py,87,53,53,5,4,24,1.3333333333333333,68.94122026718603
clones/scikit-learn/scikit-learn\sklearn\manifold\tests\test_spectral_embedding.py,502,252,387,41,9,67,3.5,40.47764665455724
clones/scikit-learn/scikit-learn\sklearn\manifold\tests\test_t_sne.py,1208,583,916,103,15,168,2.183673469387755,28.728675334819854
clones/scikit-learn/scikit-learn\sklearn\manifold\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\metrics\pairwise.py,2673,590,946,116,1136,485,4.861111111111111,13.996936332826392
clones/scikit-learn/scikit-learn\sklearn\metrics\_base.py,193,75,74,8,69,42,9.5,63.84096010759739
clones/scikit-learn/scikit-learn\sklearn\metrics\_classification.py,3377,670,1188,71,1608,514,6.96,9.991226348504213
clones/scikit-learn/scikit-learn\sklearn\metrics\_ranking.py,2048,438,683,71,961,333,6.2631578947368425,19.643013592480916
clones/scikit-learn/scikit-learn\sklearn\metrics\_regression.py,1846,328,641,53,840,313,4.2,30.158758289803163
clones/scikit-learn/scikit-learn\sklearn\metrics\_scorer.py,1142,315,586,21,348,184,3.1714285714285713,43.272731047241805
clones/scikit-learn/scikit-learn\sklearn\metrics\__init__.py,181,15,175,2,0,3,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\metrics\cluster\_bicluster.py,114,38,44,2,42,24,1.75,75.30398029966938
clones/scikit-learn/scikit-learn\sklearn\metrics\cluster\_supervised.py,1299,215,320,43,657,279,3.2,23.541986610077185
clones/scikit-learn/scikit-learn\sklearn\metrics\cluster\_unsupervised.py,464,130,168,9,205,82,3.6666666666666665,52.52097958421995
clones/scikit-learn/scikit-learn\sklearn\metrics\cluster\__init__.py,55,5,44,2,5,4,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\metrics\cluster\tests\test_bicluster.py,56,33,42,1,0,11,5.0,58.17881603683551
clones/scikit-learn/scikit-learn\sklearn\metrics\cluster\tests\test_common.py,211,96,156,26,0,29,3.375,57.58639493389462
clones/scikit-learn/scikit-learn\sklearn\metrics\cluster\tests\test_supervised.py,497,274,362,47,9,83,2.566666666666667,37.55797564305857
clones/scikit-learn/scikit-learn\sklearn\metrics\cluster\tests\test_unsupervised.py,413,151,314,36,3,55,2.1333333333333333,47.01891146780962
clones/scikit-learn/scikit-learn\sklearn\metrics\cluster\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\metrics\tests\test_classification.py,3097,1397,2314,255,47,487,3.4791666666666665,0.0
clones/scikit-learn/scikit-learn\sklearn\metrics\tests\test_common.py,2128,712,1682,151,14,296,2.3962264150943398,21.18681996497873
clones/scikit-learn/scikit-learn\sklearn\metrics\tests\test_dist_metrics.py,444,259,309,47,0,90,3.3529411764705883,42.60975519333462
clones/scikit-learn/scikit-learn\sklearn\metrics\tests\test_pairwise.py,1683,899,1191,198,6,287,2.5217391304347827,17.895236359088983
clones/scikit-learn/scikit-learn\sklearn\metrics\tests\test_pairwise_distances_reduction.py,1643,563,1302,103,34,208,3.5217391304347827,27.171079062785566
clones/scikit-learn/scikit-learn\sklearn\metrics\tests\test_ranking.py,2272,1095,1739,175,35,318,2.5647058823529414,7.423541939260501
clones/scikit-learn/scikit-learn\sklearn\metrics\tests\test_regression.py,628,344,498,49,0,82,2.857142857142857,33.80872040990906
clones/scikit-learn/scikit-learn\sklearn\metrics\tests\test_score_objects.py,1638,746,1176,133,50,270,2.7419354838709675,19.83476696180106
clones/scikit-learn/scikit-learn\sklearn\metrics\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\metrics\_pairwise_distances_reduction\_dispatcher.py,767,91,297,22,348,117,3.7333333333333334,54.441762127366296
clones/scikit-learn/scikit-learn\sklearn\metrics\_pairwise_distances_reduction\__init__.py,115,2,16,95,0,4,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\metrics\_plot\confusion_matrix.py,486,78,157,3,236,90,4.6,55.9587821851804
clones/scikit-learn/scikit-learn\sklearn\metrics\_plot\det_curve.py,335,45,98,2,175,60,2.4,59.125867221027654
clones/scikit-learn/scikit-learn\sklearn\metrics\_plot\precision_recall_curve.py,542,60,176,2,264,100,4.0,59.286038127545915
clones/scikit-learn/scikit-learn\sklearn\metrics\_plot\regression.py,413,74,131,4,199,80,4.2,56.35156666035888
clones/scikit-learn/scikit-learn\sklearn\metrics\_plot\__init__.py,2,0,0,2,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\metrics\_plot\tests\test_common_curve_display.py,269,134,202,12,14,40,1.9,55.72634783201426
clones/scikit-learn/scikit-learn\sklearn\metrics\_plot\tests\test_confusion_matrix_display.py,374,236,269,15,7,75,6.1,37.9840616427281
clones/scikit-learn/scikit-learn\sklearn\metrics\_plot\tests\test_det_curve_display.py,106,63,82,6,0,19,9.5,57.32553124181665
clones/scikit-learn/scikit-learn\sklearn\metrics\_plot\tests\test_precision_recall_display.py,382,197,283,30,0,67,6.4,39.780112110217814
clones/scikit-learn/scikit-learn\sklearn\metrics\_plot\tests\test_predict_error_display.py,169,91,141,0,4,20,4.285714285714286,45.9991170567419
clones/scikit-learn/scikit-learn\sklearn\metrics\_plot\tests\test_roc_curve_display.py,363,192,291,14,0,56,9.25,32.54407446488975
clones/scikit-learn/scikit-learn\sklearn\metrics\_plot\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\mixture\_base.py,564,205,263,11,186,100,2.4583333333333335,50.13153552376906
clones/scikit-learn/scikit-learn\sklearn\mixture\_bayesian_mixture.py,887,187,349,32,344,160,1.7826086956521738,45.85983440994917
clones/scikit-learn/scikit-learn\sklearn\mixture\_gaussian_mixture.py,911,238,331,19,369,185,2.533333333333333,39.352851451515434
clones/scikit-learn/scikit-learn\sklearn\mixture\__init__.py,9,4,3,2,0,3,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\mixture\tests\test_bayesian_mixture.py,464,216,355,38,0,75,2.5714285714285716,43.60966524870501
clones/scikit-learn/scikit-learn\sklearn\mixture\tests\test_gaussian_mixture.py,1420,691,1094,94,25,209,3.488888888888889,17.56544246343432
clones/scikit-learn/scikit-learn\sklearn\mixture\tests\test_mixture.py,30,20,19,3,0,7,1.5,88.05447646985148
clones/scikit-learn/scikit-learn\sklearn\mixture\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\model_selection\_classification_threshold.py,892,204,342,11,392,146,2.4583333333333335,49.642494208199636
clones/scikit-learn/scikit-learn\sklearn\model_selection\_plot.py,877,102,284,8,448,139,4.9,50.15169770870193
clones/scikit-learn/scikit-learn\sklearn\model_selection\_search.py,1954,452,674,69,864,340,3.2857142857142856,23.56040133537694
clones/scikit-learn/scikit-learn\sklearn\model_selection\_search_successive_halving.py,1063,176,348,42,490,186,3.2941176470588234,41.240169071212634
clones/scikit-learn/scikit-learn\sklearn\model_selection\_split.py,2987,654,847,94,1523,518,3.0549450549450547,0.0
clones/scikit-learn/scikit-learn\sklearn\model_selection\_validation.py,2549,559,1195,92,892,382,8.333333333333334,23.0758859924538
clones/scikit-learn/scikit-learn\sklearn\model_selection\__init__.py,99,14,85,6,0,8,2.0,85.14974100845336
clones/scikit-learn/scikit-learn\sklearn\model_selection\tests\common.py,24,15,12,0,3,7,1.5,100.0
clones/scikit-learn/scikit-learn\sklearn\model_selection\tests\test_classification_threshold.py,618,308,464,30,31,86,2.1818181818181817,43.042932694879084
clones/scikit-learn/scikit-learn\sklearn\model_selection\tests\test_plot.py,572,291,456,1,9,98,8.23076923076923,20.146664228578928
clones/scikit-learn/scikit-learn\sklearn\model_selection\tests\test_search.py,2874,1463,2092,231,58,485,3.190909090909091,0.0
clones/scikit-learn/scikit-learn\sklearn\model_selection\tests\test_split.py,2099,1125,1502,236,4,369,3.7662337662337664,0.0
clones/scikit-learn/scikit-learn\sklearn\model_selection\tests\test_successive_halving.py,856,341,644,109,8,122,4.0,33.92468384417146
clones/scikit-learn/scikit-learn\sklearn\model_selection\tests\test_validation.py,2711,1272,2105,182,23,394,2.617391304347826,0.0
clones/scikit-learn/scikit-learn\sklearn\model_selection\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\neighbors\_base.py,1401,529,792,70,339,202,10.7,21.355429493456587
clones/scikit-learn/scikit-learn\sklearn\neighbors\_classification.py,919,244,370,41,369,156,5.733333333333333,40.839375517726666
clones/scikit-learn/scikit-learn\sklearn\neighbors\_graph.py,704,84,193,7,385,120,1.5714285714285714,47.423909808096894
clones/scikit-learn/scikit-learn\sklearn\neighbors\_kde.py,359,97,151,16,138,56,3.4285714285714284,59.21588939935036
clones/scikit-learn/scikit-learn\sklearn\neighbors\_lof.py,518,101,165,11,247,96,2.0,49.93658865793655
clones/scikit-learn/scikit-learn\sklearn\neighbors\_nca.py,530,158,232,27,189,84,5.111111111111111,52.66363909772344
clones/scikit-learn/scikit-learn\sklearn\neighbors\_nearest_centroid.py,358,123,175,20,105,62,4.428571428571429,59.069478506761946
clones/scikit-learn/scikit-learn\sklearn\neighbors\_regression.py,513,79,134,7,272,101,3.111111111111111,45.33183450491276
clones/scikit-learn/scikit-learn\sklearn\neighbors\_unsupervised.py,179,11,31,3,111,34,1.3333333333333333,100.0
clones/scikit-learn/scikit-learn\sklearn\neighbors\__init__.py,42,13,36,2,0,3,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\neighbors\tests\test_ball_tree.py,200,129,144,9,0,47,2.1,51.52826186422556
clones/scikit-learn/scikit-learn\sklearn\neighbors\tests\test_graph.py,101,75,74,5,0,20,7.0,52.030659731436735
clones/scikit-learn/scikit-learn\sklearn\neighbors\tests\test_kde.py,252,174,181,24,0,48,3.8333333333333335,43.37174783618426
clones/scikit-learn/scikit-learn\sklearn\neighbors\tests\test_kd_tree.py,100,63,65,10,2,22,3.0,69.08779958220286
clones/scikit-learn/scikit-learn\sklearn\neighbors\tests\test_lof.py,394,220,257,44,10,84,2.8125,47.378367413055166
clones/scikit-learn/scikit-learn\sklearn\neighbors\tests\test_nca.py,563,316,384,52,26,100,2.210526315789474,44.61711228816369
clones/scikit-learn/scikit-learn\sklearn\neighbors\tests\test_nearest_centroid.py,237,151,156,21,9,49,1.4615384615384615,56.54447281757084
clones/scikit-learn/scikit-learn\sklearn\neighbors\tests\test_neighbors.py,2505,1314,1803,209,44,455,2.7901234567901234,6.812958300186496
clones/scikit-learn/scikit-learn\sklearn\neighbors\tests\test_neighbors_pipeline.py,256,104,187,19,6,44,1.25,61.81066086305712
clones/scikit-learn/scikit-learn\sklearn\neighbors\tests\test_neighbors_tree.py,296,189,220,8,0,70,2.076923076923077,37.771342143423446
clones/scikit-learn/scikit-learn\sklearn\neighbors\tests\test_quad_tree.py,144,85,85,24,0,35,3.8,63.145165876374534
clones/scikit-learn/scikit-learn\sklearn\neighbors\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\neural_network\_base.py,235,57,57,4,113,60,1.1666666666666667,48.098460533975846
clones/scikit-learn/scikit-learn\sklearn\neural_network\_multilayer_perceptron.py,1666,415,695,76,597,292,3.6857142857142855,28.841705666872695
clones/scikit-learn/scikit-learn\sklearn\neural_network\_rbm.py,444,128,165,8,189,85,2.0,53.51505601183344
clones/scikit-learn/scikit-learn\sklearn\neural_network\_stochastic_optimizers.py,287,71,92,2,134,58,3.076923076923077,52.86726831574124
clones/scikit-learn/scikit-learn\sklearn\neural_network\__init__.py,9,4,3,2,0,3,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\neural_network\tests\test_base.py,29,12,21,2,0,6,2.0,100.0
clones/scikit-learn/scikit-learn\sklearn\neural_network\tests\test_mlp.py,1021,538,700,124,20,176,2.9743589743589745,29.422675252198445
clones/scikit-learn/scikit-learn\sklearn\neural_network\tests\test_rbm.py,251,150,175,24,0,52,1.5714285714285714,57.00729381350791
clones/scikit-learn/scikit-learn\sklearn\neural_network\tests\test_stochastic_optimizers.py,112,77,89,0,0,23,7.5,33.42158219012708
clones/scikit-learn/scikit-learn\sklearn\neural_network\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\preprocessing\_data.py,3683,888,1251,128,1656,664,3.125,0.0
clones/scikit-learn/scikit-learn\sklearn\preprocessing\_discretization.py,464,138,183,14,179,89,6.142857142857143,52.523535189518995
clones/scikit-learn/scikit-learn\sklearn\preprocessing\_encoders.py,1698,551,767,88,568,277,8.25925925925926,16.357796441690226
clones/scikit-learn/scikit-learn\sklearn\preprocessing\_function_transformer.py,445,119,189,14,165,73,3.3333333333333335,56.32529334923308
clones/scikit-learn/scikit-learn\sklearn\preprocessing\_label.py,963,332,384,22,380,176,4.44,33.87770701363036
clones/scikit-learn/scikit-learn\sklearn\preprocessing\_polynomial.py,1173,411,626,118,285,145,10.2,28.94119485701956
clones/scikit-learn/scikit-learn\sklearn\preprocessing\_target_encoder.py,534,137,235,12,211,76,3.272727272727273,58.17631922624393
clones/scikit-learn/scikit-learn\sklearn\preprocessing\__init__.py,63,9,57,2,0,3,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\preprocessing\tests\test_common.py,187,84,147,18,0,22,4.0,60.11142076210326
clones/scikit-learn/scikit-learn\sklearn\preprocessing\tests\test_data.py,2621,1570,1841,276,17,502,3.2549019607843137,0.0
clones/scikit-learn/scikit-learn\sklearn\preprocessing\tests\test_discretization.py,500,237,393,36,3,78,1.7391304347826086,43.82418587740814
clones/scikit-learn/scikit-learn\sklearn\preprocessing\tests\test_function_transformer.py,579,285,425,30,14,117,2.2083333333333335,41.88700226009843
clones/scikit-learn/scikit-learn\sklearn\preprocessing\tests\test_label.py,745,429,564,50,9,122,1.9393939393939394,35.59184231188465
clones/scikit-learn/scikit-learn\sklearn\preprocessing\tests\test_polynomial.py,1258,550,1009,79,23,150,3.25,20.647175223207782
clones/scikit-learn/scikit-learn\sklearn\preprocessing\tests\test_target_encoder.py,714,353,485,105,10,111,4.857142857142857,39.302056704977176
clones/scikit-learn/scikit-learn\sklearn\preprocessing\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\semi_supervised\_label_propagation.py,625,160,226,20,270,109,2.9285714285714284,49.209631213419854
clones/scikit-learn/scikit-learn\sklearn\semi_supervised\_self_training.py,615,148,260,23,234,103,3.8,54.90087257712895
clones/scikit-learn/scikit-learn\sklearn\semi_supervised\__init__.py,13,4,3,2,4,4,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\semi_supervised\tests\test_label_propagation.py,238,158,182,12,0,43,1.6363636363636365,47.14471008748811
clones/scikit-learn/scikit-learn\sklearn\semi_supervised\tests\test_self_training.py,395,209,252,48,8,87,2.9444444444444446,47.354159983999075
clones/scikit-learn/scikit-learn\sklearn\semi_supervised\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\svm\_base.py,1255,401,770,74,238,175,3.8857142857142857,30.61207711654005
clones/scikit-learn/scikit-learn\sklearn\svm\_bounds.py,95,24,35,4,38,18,4.0,80.05977678559692
clones/scikit-learn/scikit-learn\sklearn\svm\_classes.py,1779,138,382,13,1040,346,1.8571428571428572,26.725833815491175
clones/scikit-learn/scikit-learn\sklearn\svm\__init__.py,21,4,12,4,0,4,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\svm\tests\test_bounds.py,142,80,91,13,5,29,2.375,64.21554294655033
clones/scikit-learn/scikit-learn\sklearn\svm\tests\test_sparse.py,493,237,378,37,0,78,1.8235294117647058,44.39009549949275
clones/scikit-learn/scikit-learn\sklearn\svm\tests\test_svm.py,1440,721,991,187,14,265,2.459016393442623,24.09764143764632
clones/scikit-learn/scikit-learn\sklearn\svm\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\tests\metadata_routing_common.py,544,289,351,16,60,112,1.7714285714285714,37.37224752548933
clones/scikit-learn/scikit-learn\sklearn\tests\test_base.py,994,555,639,72,25,249,2.074074074074074,27.332991579043515
clones/scikit-learn/scikit-learn\sklearn\tests\test_build.py,34,11,22,3,0,9,4.0,100.0
clones/scikit-learn/scikit-learn\sklearn\tests\test_calibration.py,1104,624,725,123,33,215,2.6818181818181817,28.849394555221263
clones/scikit-learn/scikit-learn\sklearn\tests\test_check_build.py,15,6,5,2,3,5,1.0,100.0
clones/scikit-learn/scikit-learn\sklearn\tests\test_common.py,440,180,337,25,11,71,3.142857142857143,43.64215974669763
clones/scikit-learn/scikit-learn\sklearn\tests\test_config.py,199,103,134,8,9,45,4.125,54.24451299816376
clones/scikit-learn/scikit-learn\sklearn\tests\test_discriminant_analysis.py,678,323,459,88,6,123,2.347826086956522,41.414944988717856
clones/scikit-learn/scikit-learn\sklearn\tests\test_docstrings.py,208,100,115,34,17,43,5.333333333333333,62.73440453103071
clones/scikit-learn/scikit-learn\sklearn\tests\test_docstring_parameters.py,384,184,294,46,0,47,8.5,42.46839967532752
clones/scikit-learn/scikit-learn\sklearn\tests\test_dummy.py,715,455,519,39,0,179,1.75,30.536201500907232
clones/scikit-learn/scikit-learn\sklearn\tests\test_init.py,20,9,9,5,0,7,2.0,100.0
clones/scikit-learn/scikit-learn\sklearn\tests\test_isotonic.py,708,395,438,70,38,161,2.1,40.12177635652228
clones/scikit-learn/scikit-learn\sklearn\tests\test_kernel_approximation.py,495,284,325,51,15,104,2.0416666666666665,46.13240189839249
clones/scikit-learn/scikit-learn\sklearn\tests\test_kernel_ridge.py,80,52,60,3,0,18,1.1428571428571428,100.0
clones/scikit-learn/scikit-learn\sklearn\tests\test_metadata_routing.py,1158,505,844,116,26,196,2.5121951219512195,33.201609686289494
clones/scikit-learn/scikit-learn\sklearn\tests\test_metaestimators.py,335,163,264,25,4,46,5.142857142857143,48.78944346373755
clones/scikit-learn/scikit-learn\sklearn\tests\test_metaestimators_metadata_routing.py,916,276,728,43,84,65,5.416666666666667,42.639168658556045
clones/scikit-learn/scikit-learn\sklearn\tests\test_min_dependencies_readme.py,133,70,91,10,0,30,6.333333333333333,58.859055433731044
clones/scikit-learn/scikit-learn\sklearn\tests\test_multiclass.py,945,581,636,109,20,185,3.0232558139534884,27.32102246503674
clones/scikit-learn/scikit-learn\sklearn\tests\test_multioutput.py,866,500,614,75,7,173,2.5454545454545454,31.493510324870794
clones/scikit-learn/scikit-learn\sklearn\tests\test_naive_bayes.py,970,524,637,141,7,183,2.25,34.715413595275905
clones/scikit-learn/scikit-learn\sklearn\tests\test_pipeline.py,2386,1323,1682,183,40,455,2.257575757575758,0.0
clones/scikit-learn/scikit-learn\sklearn\tests\test_public_functions.py,403,72,349,11,9,34,6.5,53.810080726891634
clones/scikit-learn/scikit-learn\sklearn\tests\test_random_projection.py,584,254,427,47,7,105,2.92,37.80840921020185
clones/scikit-learn/scikit-learn\sklearn\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\tree\_classes.py,1992,358,638,59,928,370,3.5806451612903225,25.000842907983472
clones/scikit-learn/scikit-learn\sklearn\tree\_export.py,1167,431,714,81,205,169,6.12,27.868686700139687
clones/scikit-learn/scikit-learn\sklearn\tree\_reingold_tilford.py,188,138,140,14,0,34,2.8947368421052633,43.820163839052995
clones/scikit-learn/scikit-learn\sklearn\tree\__init__.py,24,4,18,2,0,3,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\tree\tests\test_export.py,630,189,506,43,3,78,5.545454545454546,38.878362036090344
clones/scikit-learn/scikit-learn\sklearn\tree\tests\test_monotonic_tree.py,512,277,360,84,0,70,4.642857142857143,41.9791005309714
clones/scikit-learn/scikit-learn\sklearn\tree\tests\test_reingold_tilford.py,49,25,37,6,0,6,7.0,75.5894427867695
clones/scikit-learn/scikit-learn\sklearn\tree\tests\test_tree.py,2809,1463,1940,227,103,539,2.764705882352941,1.0752553275419223
clones/scikit-learn/scikit-learn\sklearn\tree\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\utils\class_weight.py,220,76,104,12,66,37,13.0,65.45004595273701
clones/scikit-learn/scikit-learn\sklearn\utils\deprecation.py,168,78,84,17,23,40,2.888888888888889,67.56076265249045
clones/scikit-learn/scikit-learn\sklearn\utils\discovery.py,255,86,129,22,73,34,9.75,63.811600039812845
clones/scikit-learn/scikit-learn\sklearn\utils\estimator_checks.py,5231,2548,3677,401,333,838,5.823529411764706,0.0
clones/scikit-learn/scikit-learn\sklearn\utils\extmath.py,1352,350,414,82,639,220,4.7,21.95918950339382
clones/scikit-learn/scikit-learn\sklearn\utils\fixes.py,435,228,263,62,39,84,3.4210526315789473,46.90213728095663
clones/scikit-learn/scikit-learn\sklearn\utils\graph.py,162,51,69,12,62,25,7.5,69.55818203476052
clones/scikit-learn/scikit-learn\sklearn\utils\metadata_routing.py,19,12,11,16,0,2,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\utils\metaestimators.py,163,77,82,16,32,31,4.857142857142857,68.04552893063163
clones/scikit-learn/scikit-learn\sklearn\utils\multiclass.py,581,207,270,51,167,97,9.1,43.2561621935008
clones/scikit-learn/scikit-learn\sklearn\utils\optimize.py,377,146,206,31,87,59,8.4,55.23040148302947
clones/scikit-learn/scikit-learn\sklearn\utils\parallel.py,169,59,70,11,47,38,1.7,79.94792395156973
clones/scikit-learn/scikit-learn\sklearn\utils\random.py,101,43,55,6,18,21,8.0,76.00876566849611
clones/scikit-learn/scikit-learn\sklearn\utils\sparsefuncs.py,740,207,233,12,359,134,4.666666666666667,31.56795613299086
clones/scikit-learn/scikit-learn\sklearn\utils\stats.py,72,27,33,6,19,14,7.0,80.67507425750411
clones/scikit-learn/scikit-learn\sklearn\utils\validation.py,2956,846,1256,160,1024,510,7.98,0.0
clones/scikit-learn/scikit-learn\sklearn\utils\_arpack.py,33,6,5,2,19,7,1.0,54.659682215797794
clones/scikit-learn/scikit-learn\sklearn\utils\_array_api.py,1057,426,516,79,246,222,3.2244897959183674,32.50670892944433
clones/scikit-learn/scikit-learn\sklearn\utils\_available_if.py,96,31,30,7,42,17,2.0,72.91965322650734
clones/scikit-learn/scikit-learn\sklearn\utils\_bunch.py,70,25,26,11,19,13,1.375,86.60802615976006
clones/scikit-learn/scikit-learn\sklearn\utils\_chunking.py,178,53,65,2,85,26,4.0,62.670278014241156
clones/scikit-learn/scikit-learn\sklearn\utils\_encode.py,378,193,196,13,86,77,5.176470588235294,49.799557967859265
clones/scikit-learn/scikit-learn\sklearn\utils\_estimator_html_repr.py,549,164,296,20,164,70,4.0,56.26282998768227
clones/scikit-learn/scikit-learn\sklearn\utils\_indexing.py,638,254,292,42,191,110,9.25,39.974798869175345
clones/scikit-learn/scikit-learn\sklearn\utils\_joblib.py,43,6,33,5,0,5,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\utils\_mask.py,181,53,55,8,79,39,3.0,61.89484815136334
clones/scikit-learn/scikit-learn\sklearn\utils\_metadata_requests.py,1593,438,587,115,587,304,2.739130434782609,20.49085105291872
clones/scikit-learn/scikit-learn\sklearn\utils\_missing.py,68,12,14,2,38,14,2.0,55.54136632443767
clones/scikit-learn/scikit-learn\sklearn\utils\_mocking.py,419,154,170,13,158,79,2.15625,50.789445789356314
clones/scikit-learn/scikit-learn\sklearn\utils\_optional_dependencies.py,46,13,14,4,20,10,2.0,100.0
clones/scikit-learn/scikit-learn\sklearn\utils\_param_validation.py,908,399,454,27,206,212,3.263157894736842,23.294660766378367
clones/scikit-learn/scikit-learn\sklearn\utils\_plotting.py,179,72,104,2,39,34,3.75,68.93417448692577
clones/scikit-learn/scikit-learn\sklearn\utils\_pprint.py,463,256,283,64,62,55,6.071428571428571,43.24742407272152
clones/scikit-learn/scikit-learn\sklearn\utils\_response.py,317,64,96,10,150,63,6.5,51.997570063914694
clones/scikit-learn/scikit-learn\sklearn\utils\_set_output.py,465,180,199,21,135,107,2.4516129032258065,53.326557671255564
clones/scikit-learn/scikit-learn\sklearn\utils\_show_versions.py,115,43,58,3,25,29,3.6666666666666665,83.80927151207861
clones/scikit-learn/scikit-learn\sklearn\utils\_tags.py,583,228,275,19,191,99,5.25,49.079172102949045
clones/scikit-learn/scikit-learn\sklearn\utils\_testing.py,1406,609,834,93,290,205,3.7540983606557377,17.906460385002166
clones/scikit-learn/scikit-learn\sklearn\utils\_unique.py,108,36,31,4,45,28,3.75,65.14272972611766
clones/scikit-learn/scikit-learn\sklearn\utils\_user_interface.py,57,21,19,4,22,12,2.0,74.34435875126547
clones/scikit-learn/scikit-learn\sklearn\utils\__init__.py,138,39,98,12,12,16,2.0,81.7421685561268
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_arpack.py,16,10,10,2,0,4,1.0,99.32441168296602
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_arrayfuncs.py,40,22,23,6,0,11,2.3333333333333335,84.87458328795466
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_array_api.py,614,308,463,32,0,116,3.5185185185185186,30.666398520714896
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_bunch.py,32,17,21,2,0,8,3.0,83.3554875767445
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_chunking.py,73,39,59,1,0,12,4.0,56.99866607269764
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_class_weight.py,316,159,209,51,3,55,1.6153846153846154,56.415758761814914
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_cython_blas.py,234,140,170,0,0,64,1.1538461538461537,33.21522017325083
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_deprecation.py,98,64,61,5,0,30,1.875,63.986250058136825
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_encode.py,274,113,216,11,0,48,2.1,54.31770300185485
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_estimator_checks.py,1602,856,1157,128,23,293,1.9864864864864864,11.171902497602302
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_estimator_html_repr.py,610,296,430,35,22,118,3.6451612903225805,32.73696336790093
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_extmath.py,1060,551,732,121,21,186,2.9166666666666665,29.674983475547766
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_fast_dict.py,47,32,31,3,0,12,4.333333333333333,68.51525910983263
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_fixes.py,160,31,133,20,9,15,1.6,81.18799363883602
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_graph.py,80,49,54,6,0,20,2.4,67.26457444855752
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_indexing.py,594,349,452,31,0,114,2.53125,31.77926798195838
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_mask.py,19,14,14,0,0,5,3.0,67.03845419961124
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_metaestimators.py,63,33,38,4,3,16,2.0,76.69776031768602
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_missing.py,27,7,23,2,0,3,3.0,93.19521924752051
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_mocking.py,205,120,159,4,0,42,2.4615384615384617,43.702561818351064
