arquivo,classe,WMC,DIT,NOC,RFC,CBO,LCOM
clones/django/django\tests\fixtures_regress\models.py,M2MSimpleB,0,2,0,0,0,0
clones/django/django\tests\fixtures_regress\models.py,M2MSimpleCircularA,0,2,0,0,0,0
clones/django/django\tests\fixtures_regress\models.py,M2MSimpleCircularB,0,2,0,0,0,0
clones/django/django\tests\fixtures_regress\models.py,M2MComplexA,0,2,0,0,0,0
clones/django/django\tests\fixtures_regress\models.py,M2MComplexB,0,2,0,0,0,0
clones/django/django\tests\fixtures_regress\models.py,M2MThroughAB,0,2,0,0,0,0
clones/django/django\tests\fixtures_regress\models.py,M2MComplexCircular1A,0,2,0,0,0,0
clones/django/django\tests\fixtures_regress\models.py,M2MComplexCircular1B,0,2,0,0,0,0
clones/django/django\tests\fixtures_regress\models.py,M2MComplexCircular1C,0,2,0,0,0,0
clones/django/django\tests\fixtures_regress\models.py,M2MCircular1ThroughAB,0,2,0,0,0,0
clones/django/django\tests\fixtures_regress\models.py,M2MCircular1ThroughBC,0,2,0,0,0,0
clones/django/django\tests\fixtures_regress\models.py,M2MCircular1ThroughCA,0,2,0,0,0,0
clones/django/django\tests\fixtures_regress\models.py,M2MComplexCircular2A,0,2,0,0,0,0
clones/django/django\tests\fixtures_regress\models.py,M2MComplexCircular2B,1,2,0,1,0,0
clones/django/django\tests\fixtures_regress\models.py,M2MCircular2ThroughAB,0,2,0,0,0,0
clones/django/django\tests\fixtures_regress\tests.py,TestFixtures,33,1,0,68,0,528
clones/django/django\tests\fixtures_regress\tests.py,NaturalKeyFixtureTests,16,1,0,26,0,120
clones/django/django\tests\fixtures_regress\tests.py,M2MNaturalKeyFixtureTests,6,1,0,20,0,15
clones/django/django\tests\fixtures_regress\tests.py,TestTicket11101,1,1,0,7,0,0
clones/django/django\tests\fixtures_regress\tests.py,TestLoadFixtureFromOtherAppDirectory,1,1,0,3,0,0
clones/django/django\tests\flatpages_tests\test_csrf.py,FlatpageCSRFTests,10,1,0,22,0,45
clones/django/django\tests\flatpages_tests\test_forms.py,FlatpageAdminFormTests,9,1,0,24,0,36
clones/django/django\tests\flatpages_tests\test_middleware.py,TestDataMixin,1,1,2,5,0,0
clones/django/django\tests\flatpages_tests\test_middleware.py,FlatpageMiddlewareTests,7,2,0,15,0,21
clones/django/django\tests\flatpages_tests\test_middleware.py,FlatpageMiddlewareAppendSlashTests,6,2,0,12,0,15
clones/django/django\tests\flatpages_tests\test_models.py,FlatpageModelTests,7,1,0,13,0,21
clones/django/django\tests\flatpages_tests\test_sitemaps.py,FlatpagesSitemapTests,3,1,0,13,0,3
clones/django/django\tests\flatpages_tests\test_templatetags.py,FlatpageTemplateTagTests,9,1,0,20,0,36
clones/django/django\tests\flatpages_tests\test_views.py,TestDataMixin,1,1,2,5,0,0
clones/django/django\tests\flatpages_tests\test_views.py,FlatpageViewTests,6,2,0,14,0,15
clones/django/django\tests\flatpages_tests\test_views.py,FlatpageViewAppendSlashTests,5,2,0,10,0,10
clones/django/django\tests\force_insert_update\models.py,Counter,0,1,3,0,0,0
clones/django/django\tests\force_insert_update\models.py,InheritedCounter,0,2,0,0,0,0
clones/django/django\tests\force_insert_update\models.py,ProxyCounter,0,2,0,0,0,0
clones/django/django\tests\force_insert_update\models.py,Meta,0,1,0,0,0,0
clones/django/django\tests\force_insert_update\models.py,SubCounter,0,2,0,0,0,0
clones/django/django\tests\force_insert_update\models.py,WithCustomPK,0,1,0,0,0,0
clones/django/django\tests\force_insert_update\tests.py,ForceTests,1,1,0,8,0,0
clones/django/django\tests\force_insert_update\tests.py,InheritanceTests,3,1,0,7,0,3
clones/django/django\tests\foreign_object\tests.py,MultiColumnFKTests,26,1,0,58,0,325
clones/django/django\tests\foreign_object\tests.py,TestModelCheckTests,2,1,0,9,0,1
clones/django/django\tests\foreign_object\tests.py,TestExtraJoinFilterQ,1,1,0,8,0,0
clones/django/django\tests\foreign_object\tests.py,TestCachedPathInfo,5,1,0,15,0,10
clones/django/django\tests\foreign_object\test_agnostic_order_trimjoin.py,TestLookupQuery,3,1,0,7,0,3
clones/django/django\tests\foreign_object\test_empty_join.py,RestrictedConditionsTests,3,1,0,11,0,3
clones/django/django\tests\foreign_object\test_forms.py,FormsTests,1,1,0,12,0,0
clones/django/django\tests\foreign_object\test_forms.py,ArticleForm,0,1,0,0,0,0
clones/django/django\tests\foreign_object\test_forms.py,Meta,0,1,0,0,0,0
clones/django/django\tests\foreign_object\models\article.py,ArticleTranslationDescriptor,1,1,0,3,0,0
clones/django/django\tests\foreign_object\models\article.py,ColConstraint,2,1,0,3,0,1
clones/django/django\tests\foreign_object\models\article.py,ActiveTranslationField,3,1,1,9,0,3
clones/django/django\tests\foreign_object\models\article.py,ActiveTranslationFieldWithQ,1,2,0,3,0,0
clones/django/django\tests\foreign_object\models\article.py,Article,1,1,1,1,0,0
clones/django/django\tests\foreign_object\models\article.py,NewsArticle,0,2,0,0,0,0
clones/django/django\tests\foreign_object\models\article.py,ArticleTranslation,0,1,0,0,0,0
clones/django/django\tests\foreign_object\models\article.py,Meta,0,1,0,0,0,0
clones/django/django\tests\foreign_object\models\article.py,ArticleTag,0,1,0,0,0,0
clones/django/django\tests\foreign_object\models\article.py,ArticleIdea,0,1,0,0,0,0
clones/django/django\tests\foreign_object\models\customers.py,Address,0,1,0,0,0,0
clones/django/django\tests\foreign_object\models\customers.py,Meta,0,1,0,0,0,0
clones/django/django\tests\foreign_object\models\customers.py,Customer,0,1,0,0,0,0
clones/django/django\tests\foreign_object\models\customers.py,Contact,0,1,0,0,0,0
clones/django/django\tests\foreign_object\models\empty_join.py,CustomForeignObjectRel,2,1,0,3,0,1
clones/django/django\tests\foreign_object\models\empty_join.py,StartsWithRelation,7,1,1,16,0,18
clones/django/django\tests\foreign_object\models\empty_join.py,BrokenContainsRelation,1,2,0,1,0,0
clones/django/django\tests\foreign_object\models\empty_join.py,SlugPage,1,1,0,1,0,0
clones/django/django\tests\foreign_object\models\empty_join.py,Meta,0,1,0,0,0,0
clones/django/django\tests\foreign_object\models\person.py,Country,1,1,0,1,0,0
clones/django/django\tests\foreign_object\models\person.py,Person,1,1,0,1,0,0
clones/django/django\tests\foreign_object\models\person.py,Meta,0,1,0,0,0,0
clones/django/django\tests\foreign_object\models\person.py,Group,1,1,0,1,0,0
clones/django/django\tests\foreign_object\models\person.py,Membership,1,1,0,1,0,0
clones/django/django\tests\foreign_object\models\person.py,Friendship,0,1,0,0,0,0
clones/django/django\tests\forms_tests\models.py,BoundaryModel,0,1,0,0,0,0
clones/django/django\tests\forms_tests\models.py,Defaults,0,1,0,0,0,0
clones/django/django\tests\forms_tests\models.py,ChoiceModel,0,1,0,0,0,0
clones/django/django\tests\forms_tests\models.py,ChoiceOptionModel,1,1,0,1,0,0
clones/django/django\tests\forms_tests\models.py,Meta,0,1,0,0,0,0
clones/django/django\tests\forms_tests\models.py,ChoiceFieldModel,0,1,0,0,0,0
clones/django/django\tests\forms_tests\models.py,OptionalMultiChoiceModel,0,1,0,0,0,0
clones/django/django\tests\forms_tests\models.py,FileModel,0,1,0,0,0,0
clones/django/django\tests\forms_tests\models.py,Article,0,1,0,0,0,0
clones/django/django\tests\forms_tests\views.py,ArticleForm,0,1,0,0,0,0
clones/django/django\tests\forms_tests\views.py,Meta,0,1,0,0,0,0
clones/django/django\tests\forms_tests\views.py,ArticleFormView,0,1,0,0,0,0
clones/django/django\tests\forms_tests\field_tests\test_base.py,BasicFieldsTests,3,1,0,13,0,3
clones/django/django\tests\forms_tests\field_tests\test_base.py,DisabledFieldTests,1,1,0,4,0,0
clones/django/django\tests\forms_tests\field_tests\test_booleanfield.py,BooleanFieldTest,5,1,0,15,0,10
clones/django/django\tests\forms_tests\field_tests\test_charfield.py,CharFieldTest,12,1,0,25,0,66
clones/django/django\tests\forms_tests\field_tests\test_choicefield.py,ChoiceFieldTest,9,1,0,16,0,36
clones/django/django\tests\forms_tests\field_tests\test_combofield.py,ComboFieldTest,2,1,0,8,0,1
clones/django/django\tests\forms_tests\field_tests\test_datefield.py,GetDate,0,1,0,0,0,0
clones/django/django\tests\forms_tests\field_tests\test_datefield.py,DateFieldTest,11,1,0,33,0,55
clones/django/django\tests\forms_tests\field_tests\test_datetimefield.py,DateTimeFieldTest,5,1,0,17,0,10
clones/django/django\tests\forms_tests\field_tests\test_decimalfield.py,DecimalFieldTest,13,1,0,32,0,78
clones/django/django\tests\forms_tests\field_tests\test_durationfield.py,DurationFieldTest,7,1,0,18,0,21
clones/django/django\tests\forms_tests\field_tests\test_emailfield.py,EmailFieldTest,6,1,0,12,0,15
clones/django/django\tests\forms_tests\field_tests\test_filefield.py,FileFieldTest,6,1,0,20,0,15
clones/django/django\tests\forms_tests\field_tests\test_filepathfield.py,FilePathFieldTest,10,1,0,16,0,45
clones/django/django\tests\forms_tests\field_tests\test_floatfield.py,FloatFieldTest,8,1,0,22,0,28
clones/django/django\tests\forms_tests\field_tests\test_genericipaddressfield.py,GenericIPAddressFieldTest,6,1,0,11,0,15
clones/django/django\tests\forms_tests\field_tests\test_imagefield.py,ImageFieldTest,7,1,0,23,0,21
clones/django/django\tests\forms_tests\field_tests\test_integerfield.py,IntegerFieldTest,10,1,0,19,0,45
clones/django/django\tests\forms_tests\field_tests\test_jsonfield.py,JSONFieldTest,13,1,0,33,0,78
clones/django/django\tests\forms_tests\field_tests\test_multiplechoicefield.py,MultipleChoiceFieldTest,5,1,0,13,0,10
clones/django/django\tests\forms_tests\field_tests\test_multivaluefield.py,PartiallyRequiredField,1,1,0,2,0,0
clones/django/django\tests\forms_tests\field_tests\test_multivaluefield.py,PartiallyRequiredForm,0,1,0,0,0,0
clones/django/django\tests\forms_tests\field_tests\test_multivaluefield.py,ComplexMultiWidget,2,1,0,10,1,1
clones/django/django\tests\forms_tests\field_tests\test_multivaluefield.py,ComplexField,2,1,0,8,1,1
clones/django/django\tests\forms_tests\field_tests\test_multivaluefield.py,ComplexFieldForm,0,1,0,0,0,0
clones/django/django\tests\forms_tests\field_tests\test_multivaluefield.py,MultiValueFieldTest,14,1,0,36,0,91
clones/django/django\tests\forms_tests\field_tests\test_nullbooleanfield.py,NullBooleanFieldTest,5,1,0,17,0,10
clones/django/django\tests\forms_tests\field_tests\test_regexfield.py,RegexFieldTest,9,1,0,15,0,36
clones/django/django\tests\forms_tests\field_tests\test_slugfield.py,SlugFieldTest,3,1,0,7,0,3
clones/django/django\tests\forms_tests\field_tests\test_splitdatetimefield.py,SplitDateTimeFieldTest,4,1,0,19,0,6
clones/django/django\tests\forms_tests\field_tests\test_timefield.py,TimeFieldTest,4,1,0,12,0,6
clones/django/django\tests\forms_tests\field_tests\test_typedchoicefield.py,TypedChoiceFieldTest,8,1,0,17,0,28
clones/django/django\tests\forms_tests\field_tests\test_typedmultiplechoicefield.py,TypedMultipleChoiceFieldTest,9,1,0,17,0,36
clones/django/django\tests\forms_tests\field_tests\test_urlfield.py,URLFieldTest,12,1,0,19,0,66
clones/django/django\tests\forms_tests\field_tests\test_uuidfield.py,UUIDFieldTest,5,1,0,12,0,10
clones/django/django\tests\forms_tests\field_tests\__init__.py,FormFieldAssertionsMixin,1,1,0,4,0,0
clones/django/django\tests\forms_tests\templatetags\tags.py,CountRenderNode,1,1,0,5,0,0
clones/django/django\tests\forms_tests\tests\tests.py,ChoiceFieldForm,0,1,0,0,0,0
clones/django/django\tests\forms_tests\tests\tests.py,Meta,0,1,0,0,0,0
clones/django/django\tests\forms_tests\tests\tests.py,OptionalMultiChoiceModelForm,0,1,0,0,0,0
clones/django/django\tests\forms_tests\tests\tests.py,ChoiceFieldExclusionForm,0,1,0,0,0,0
clones/django/django\tests\forms_tests\tests\tests.py,EmptyCharLabelChoiceForm,0,1,0,0,0,0
clones/django/django\tests\forms_tests\tests\tests.py,EmptyIntegerLabelChoiceForm,0,1,0,0,0,0
clones/django/django\tests\forms_tests\tests\tests.py,EmptyCharLabelNoneChoiceForm,0,1,0,0,0,0
clones/django/django\tests\forms_tests\tests\tests.py,FileForm,0,1,0,0,0,0
clones/django/django\tests\forms_tests\tests\tests.py,TestTicket14567,1,1,0,6,0,0
clones/django/django\tests\forms_tests\tests\tests.py,ModelFormCallableModelDefault,3,1,0,12,0,3
clones/django/django\tests\forms_tests\tests\tests.py,FormsModelTestCase,3,1,0,22,0,3
clones/django/django\tests\forms_tests\tests\tests.py,RelatedModelFormTests,2,1,0,7,0,1
clones/django/django\tests\forms_tests\tests\tests.py,ManyToManyExclusionTestCase,1,1,0,10,0,0
clones/django/django\tests\forms_tests\tests\tests.py,EmptyLabelTestCase,6,1,1,23,0,15
clones/django/django\tests\forms_tests\tests\tests.py,Jinja2EmptyLabelTestCase,0,2,0,0,0,0
clones/django/django\tests\forms_tests\tests\test_deprecation_forms.py,DivErrorList,2,1,0,4,0,1
clones/django/django\tests\forms_tests\tests\test_deprecation_forms.py,DeprecationTests,2,1,0,9,0,1
clones/django/django\tests\forms_tests\tests\test_deprecation_forms.py,DeprecatedTests,6,1,0,13,0,15
clones/django/django\tests\forms_tests\tests\test_error_messages.py,AssertFormErrorsMixin,1,1,2,4,0,0
clones/django/django\tests\forms_tests\tests\test_error_messages.py,FormsErrorMessagesTestCase,18,2,0,49,1,153
clones/django/django\tests\forms_tests\tests\test_error_messages.py,ModelChoiceFieldErrorMessagesTestCase,2,2,0,7,1,1
clones/django/django\tests\forms_tests\tests\test_forms.py,FrameworkForm,0,1,0,0,0,0
clones/django/django\tests\forms_tests\tests\test_forms.py,Person,0,1,0,0,0,0
clones/django/django\tests\forms_tests\tests\test_forms.py,PersonNew,0,1,0,0,0,0
clones/django/django\tests\forms_tests\tests\test_forms.py,SongForm,0,1,0,0,0,0
clones/django/django\tests\forms_tests\tests\test_forms.py,MultiValueDictLike,1,1,0,1,0,0
clones/django/django\tests\forms_tests\tests\test_forms.py,FormsTestCase,111,1,1,260,0,6105
clones/django/django\tests\forms_tests\tests\test_forms.py,Jinja2FormsTestCase,0,2,0,0,0,0
clones/django/django\tests\forms_tests\tests\test_forms.py,CustomRenderer,0,1,0,0,0,0
clones/django/django\tests\forms_tests\tests\test_forms.py,RendererTests,6,1,0,13,0,15
clones/django/django\tests\forms_tests\tests\test_forms.py,TemplateTests,4,1,0,19,0,6
clones/django/django\tests\forms_tests\tests\test_forms.py,OverrideTests,3,1,0,15,0,3
clones/django/django\tests\forms_tests\tests\test_formsets.py,Choice,0,1,0,0,0,0
clones/django/django\tests\forms_tests\tests\test_formsets.py,FavoriteDrinkForm,0,1,0,0,0,0
clones/django/django\tests\forms_tests\tests\test_formsets.py,BaseFavoriteDrinksFormSet,1,1,0,3,0,0
clones/django/django\tests\forms_tests\tests\test_formsets.py,CustomKwargForm,1,1,0,3,0,0
clones/django/django\tests\forms_tests\tests\test_formsets.py,FormsFormsetTestCase,62,1,1,119,0,1891
clones/django/django\tests\forms_tests\tests\test_formsets.py,Jinja2FormsFormsetTestCase,0,2,0,0,0,0
clones/django/django\tests\forms_tests\tests\test_formsets.py,FormsetAsTagTests,4,1,1,9,0,6
clones/django/django\tests\forms_tests\tests\test_formsets.py,Jinja2FormsetAsTagTests,0,2,0,0,0,0
clones/django/django\tests\forms_tests\tests\test_formsets.py,ArticleForm,0,1,0,0,0,0
clones/django/django\tests\forms_tests\tests\test_formsets.py,TestIsBoundBehavior,6,1,1,18,0,15
clones/django/django\tests\forms_tests\tests\test_formsets.py,TestEmptyFormSet,3,1,0,13,0,3
clones/django/django\tests\forms_tests\tests\test_formsets.py,AllValidTests,2,1,0,7,0,1
clones/django/django\tests\forms_tests\tests\test_i18n.py,FormsI18nTests,4,1,1,17,0,6
clones/django/django\tests\forms_tests\tests\test_i18n.py,Jinja2FormsI18nTests,0,2,0,0,0,0
clones/django/django\tests\forms_tests\tests\test_input_formats.py,LocalizedTimeTests,6,1,0,14,0,15
clones/django/django\tests\forms_tests\tests\test_input_formats.py,CustomTimeInputFormatsTests,4,1,0,10,0,6
clones/django/django\tests\forms_tests\tests\test_input_formats.py,SimpleTimeFormatTests,4,1,0,10,0,6
clones/django/django\tests\forms_tests\tests\test_input_formats.py,LocalizedDateTests,6,1,0,14,0,15
clones/django/django\tests\forms_tests\tests\test_input_formats.py,CustomDateInputFormatsTests,4,1,0,10,0,6
clones/django/django\tests\forms_tests\tests\test_input_formats.py,SimpleDateFormatTests,4,1,0,10,0,6
clones/django/django\tests\forms_tests\tests\test_input_formats.py,LocalizedDateTimeTests,6,1,0,14,0,15
clones/django/django\tests\forms_tests\tests\test_input_formats.py,CustomDateTimeInputFormatsTests,4,1,0,10,0,6
clones/django/django\tests\forms_tests\tests\test_input_formats.py,SimpleDateTimeFormatTests,4,1,0,10,0,6
clones/django/django\tests\forms_tests\tests\test_media.py,FormsMediaTestCase,22,1,0,57,0,231
clones/django/django\tests\forms_tests\tests\test_renderers.py,SharedTests,1,1,3,7,0,0
clones/django/django\tests\forms_tests\tests\test_renderers.py,BaseTemplateRendererTests,1,1,0,4,0,0
clones/django/django\tests\forms_tests\tests\test_renderers.py,DjangoTemplatesTests,0,2,0,0,0,0
clones/django/django\tests\forms_tests\tests\test_renderers.py,Jinja2Tests,0,2,0,0,0,0
clones/django/django\tests\forms_tests\tests\test_renderers.py,TemplatesSettingTests,0,2,0,0,0,0
clones/django/django\tests\forms_tests\tests\test_utils.py,FormsUtilsTestCase,8,1,0,28,0,28
clones/django/django\tests\forms_tests\tests\test_validators.py,TestFieldWithValidators,2,1,0,11,0,1
clones/django/django\tests\forms_tests\tests\test_validators.py,ValidatorCustomMessageTests,5,1,0,27,0,10
clones/django/django\tests\forms_tests\tests\test_widgets.py,LiveWidgetTests,1,1,0,7,0,0
clones/django/django\tests\forms_tests\widget_tests\base.py,WidgetTest,2,1,0,9,0,1
clones/django/django\tests\forms_tests\widget_tests\test_checkboxinput.py,CheckboxInputTest,12,1,0,22,0,66
clones/django/django\tests\forms_tests\widget_tests\test_checkboxselectmultiple.py,CheckboxSelectMultipleTest,11,1,0,24,0,55
clones/django/django\tests\forms_tests\widget_tests\test_clearablefileinput.py,FakeFieldFile,1,1,0,1,0,0
clones/django/django\tests\forms_tests\widget_tests\test_clearablefileinput.py,ClearableFileInputTest,13,1,0,32,0,78
clones/django/django\tests\forms_tests\widget_tests\test_dateinput.py,DateInputTest,5,1,0,11,0,10
clones/django/django\tests\forms_tests\widget_tests\test_datetimeinput.py,DateTimeInputTest,5,1,0,13,0,10
clones/django/django\tests\forms_tests\widget_tests\test_fileinput.py,FileInputTest,3,1,0,7,0,3
clones/django/django\tests\forms_tests\widget_tests\test_hiddeninput.py,HiddenInputTest,2,1,0,5,0,1
